par-text-partials-format
point-type,time,frequency,amplitude
0.000000,5158.223633,0.002918,0.010000,5163.420410,0.004712,0.020000,5166.879395,0.004950,0.030000,5170.390625,0.003440,0.040000,5180.141113,0.001639,0.050000,5149.546387,0.000661,0.060000,5118.149414,0.000501,0.070000,5119.563965,0.000476,0.080000,5116.084473,0.000335,0.090000,5116.084473,0.000000
11,8,0.000000,0.070000
0.000000,4999.012207,0.003566,0.010000,4996.309570,0.005656,0.020000,4995.754883,0.005485,0.030000,4963.283691,0.003594,0.040000,4943.275879,0.001884,0.050000,4930.967773,0.000984,0.060000,4922.271973,0.000554,0.070000,4922.271973,0.000000
12,11,0.000000,0.100000
0.000000,4858.525391,0.002662,0.010000,4862.381348,0.004117,0.020000,4864.131348,0.004102,0.030000,4865.952148,0.002821,0.040000,4868.741699,0.001552,0.050000,4873.368164,0.001016,0.060000,4873.263672,0.000890,0.070000,4870.353516,0.000829,0.080000,4866.032715,0.000706,0.090000,4860.956055,0.000470,0.100000,4860.956055,0.000000
13,9,0.000000,0.080000
0.000000,4820.843750,0.002547,0.010000,4812.941895,0.003797,0.020000,4811.057129,0.003785,0.030000,4810.160645,0.002833,0.040000,4809.565918,0.001859,0.050000,4809.507324,0.001139,0.060000,4777.890625,0.000684,0.070000,4773.100586,0.000397,0.080000,4773.100586,0.000000
14,8,0.000000,0.070000
0.000000,4718.437988,0.003174,0.010000,4719.898926,0.005029,0.020000,4721.186035,0.005062,0.030000,4722.219238,0.003478,0.040000,4723.734863,0.001852,0.050000,4726.807129,0.000952,0.060000,4723.161133,0.000505,0.070000,4723.161133,0.000000
15,10,0.000000,0.090000
0.000000,4261.693359,0.003567,0.010000,4259.325195,0.005830,0.020000,4258.950195,0.005938,0.030000,4259.903809,0.003928,0.040000,4261.117188,0.001822,0.050000,4261.298828,0.000722,0.060000,4223.946289,0.000486,0.070000,4221.523926,0.000452,0.080000,4221.200684,0.000355,0.090000,4221.200684,0.000000
16,10,0.000000,0.090000
0.000000,3514.120850,0.004771,0.010000,3517.740234,0.007883,0.020000,3487.007324,0.006635,0.030000,3515.273438,0.005177,0.040000,3474.124023,0.002715,0.050000,3466.221436,0.001838,0.060000,3462.691895,0.001231,0.070000,3460.500488,0.000756,0.080000,3459.151367,0.000430,0.090000,3459.151367,0.000000
17,10,0.000000,0.090000
0.000000,3370.694092,0.004878,0.010000,3372.284180,0.007384,0.020000,3378.303955,0.006728,0.030000,3403.825439,0.003816,0.040000,3408.075928,0.001869,0.050000,3411.671631,0.001151,0.060000,3380.441162,0.000860,0.070000,3377.316406,0.000676,0.080000,3375.372803,0.000427,0.090000,3375.372803,0.000000
18,11,0.000000,0.100000
0.000000,1779.166992,0.010072,0.010000,1780.140991,0.017854,0.020000,1787.729248,0.019122,0.030000,1795.617188,0.013380,0.040000,1799.242188,0.006363,0.050000,1802.255005,0.002295,0.060000,1829.321045,0.000973,0.070000,1834.581665,0.000647,0.080000,1842.622314,0.000487,0.090000,1843.485352,0.000327,0.100000,1843.485352,0.000000
19,19,0.000000,0.190000
0.000000,1276.242920,0.020109,0.010000,1274.745728,0.036430,0.020000,1276.811523,0.040321,0.030000,1280.210938,0.029181,0.040000,1282.508911,0.015056,0.050000,1286.391602,0.007695,0.060000,1301.436890,0.005259,0.070000,1274.501465,0.004258,0.080000,1267.412476,0.004857,0.090000,1271.587158,0.003919,0.100000,1303.850708,0.001633,0.110000,1269.052490,0.002058,0.120000,1265.799316,0.001574,0.140000,1233.770264,0.000712,0.150000,1229.920410,0.000665,0.160000,1201.475952,0.000717,0.170000,1198.665771,0.000654,0.180000,1193.226563,0.000467,0.190000,1193.226563,0.000000
20,28,0.000000,0.270000
0.000000,931.635620,0.023980,0.010000,929.418274,0.039483,0.020000,924.119263,0.041302,0.030000,919.696960,0.030808,0.040000,918.067383,0.018619,0.050000,918.660645,0.010723,0.060000,922.424622,0.006523,0.070000,885.180786,0.006453,0.080000,855.869629,0.005966,0.090000,861.754150,0.005088,0.100000,858.392822,0.004513,0.110000,855.726379,0.004223,0.120000,854.998901,0.003767,0.130000,851.562195,0.003147,0.140000,848.893311,0.002652,0.150000,848.432617,0.002185,0.160000,856.966492,0.001591,0.170000,869.617737,0.001133,0.180000,877.494324,0.000803,0.190000,911.273010,0.000823,0.200000,910.842407,0.000887,0.210000,908.312134,0.000917,0.220000,907.531067,0.000832,0.230000,906.729797,0.000713,0.240000,905.189392,0.000622,0.250000,903.858276,0.000528,0.260000,904.283813,0.000403,0.270000,904.283813,0.000000
21,27,0.000000,0.260000
0.000000,776.898254,0.092392,0.010000,776.929138,0.175326,0.020000,777.176636,0.220264,0.030000,777.620667,0.198166,0.040000,778.037537,0.138342,0.050000,777.612854,0.084313,0.060000,776.064758,0.052822,0.070000,774.623169,0.036620,0.080000,773.917908,0.026030,0.090000,771.355225,0.017277,0.100000,767.605042,0.011129,0.110000,766.690979,0.007004,0.120000,766.212341,0.004189,0.130000,748.772034,0.002465,0.140000,725.077393,0.002791,0.150000,718.996033,0.002664,0.160000,711.980408,0.002563,0.170000,705.644409,0.002775,0.180000,710.006653,0.002220,0.190000,715.402832,0.001593,0.200000,714.655396,0.001061,0.210000,710.428528,0.000765,0.220000,706.795715,0.000539,0.230000,694.522766,0.000367,0.240000,687.540833,0.000351,0.250000,684.446533,0.000349,0.260000,684.446533,0.000000
22,32,0.000000,0.310000
0.000000,542.927490,0.167665,0.010000,546.757263,0.323956,0.020000,547.962585,0.413776,0.030000,547.783997,0.376520,0.040000,546.210632,0.259226,0.050000,542.993225,0.148445,0.060000,545.370422,0.073535,0.070000,551.521484,0.045863,0.080000,551.273743,0.036685,0.090000,546.924561,0.029186,0.100000,550.204590,0.022143,0.110000,554.862915,0.020227,0.120000,555.729370,0.018851,0.130000,558.190857,0.013613,0.140000,573.620544,0.009244,0.150000,607.272949,0.013753,0.160000,606.674622,0.013367,0.170000,605.297729,0.011708,0.180000,606.238708,0.008310,0.190000,612.382141,0.004910,0.200000,618.460266,0.003337,0.210000,619.279846,0.002529,0.220000,616.513916,0.001972,0.230000,614.355835,0.001539,0.240000,608.648376,0.001314,0.250000,598.559937,0.001481,0.260000,597.461426,0.001395,0.270000,598.614807,0.001130,0.280000,600.566467,0.000915,0.290000,602.715942,0.000745,0.300000,603.508850,0.000513,0.310000,603.508850,0.000000
23,27,0.000000,0.260000
0.000000,399.409393,0.101654,0.010000,398.759460,0.178107,0.020000,399.022766,0.210158,0.030000,399.824310,0.182090,0.040000,402.132507,0.124697,0.050000,409.444092,0.076197,0.060000,414.876892,0.050159,0.070000,415.673218,0.037276,0.080000,412.024261,0.033721,0.090000,408.179596,0.034505,0.100000,406.829773,0.032585,0.110000,407.518494,0.026766,0.120000,408.670593,0.019749,0.130000,409.573761,0.014019,0.140000,410.344147,0.010442,0.150000,410.738892,0.008422,0.160000,410.359650,0.007146,0.170000,409.342346,0.006052,0.180000,409.056976,0.004917,0.190000,410.020905,0.003782,0.200000,411.484985,0.002806,0.210000,411.490814,0.002051,0.220000,408.929901,0.001536,0.230000,405.505463,0.001181,0.240000,403.625916,0.000804,0.250000,409.682220,0.000421,0.260000,409.682220,0.000000
24,34,0.000000,0.330000
0.000000,198.389801,0.099554,0.010000,194.773438,0.282037,0.020000,193.325485,0.564612,0.030000,192.733887,0.870574,0.040000,192.434723,1.099143,0.050000,192.235931,1.194939,0.060000,192.170425,1.164905,0.070000,192.289337,1.054258,0.080000,192.492233,0.913957,0.090000,192.623657,0.775023,0.100000,192.634933,0.644607,0.110000,192.580826,0.520134,0.120000,192.521179,0.402437,0.130000,192.473846,0.297411,0.140000,192.385864,0.211352,0.150000,192.038940,0.147362,0.160000,191.204315,0.104328,0.170000,190.147552,0.077534,0.180000,189.339111,0.060856,0.190000,188.852097,0.048914,0.200000,188.473358,0.039003,0.210000,188.198792,0.030176,0.220000,188.059891,0.022609,0.230000,187.939758,0.016757,0.240000,188.106323,0.012632,0.250000,189.027603,0.009773,0.260000,190.134933,0.007647,0.270000,190.575653,0.005824,0.280000,190.503281,0.004133,0.290000,190.709213,0.002640,0.300000,191.255737,0.001513,0.310000,191.343628,0.000783,0.320000,190.053894,0.000351,0.330000,190.053894,0.000000
25,8,0.010000,0.080000
0.010000,5547.770508,0.004540,0.020000,5550.585449,0.004090,0.030000,5566.628906,0.002370,0.040000,5569.698730,0.001142,0.050000,5574.183105,0.000737,0.060000,5580.721680,0.000568,0.070000,5581.829590,0.000356,0.080000,5581.829590,0.000000
26,10,0.010000,0.120000
0.010000,450.436432,0.104172,0.020000,446.576752,0.085694,0.030000,441.461670,0.042299,0.040000,457.439331,0.015009,0.050000,467.432617,0.011435,0.060000,453.146027,0.009108,0.070000,452.561615,0.008213,0.100000,447.591461,0.005628,0.110000,445.186981,0.004096,0.120000,445.186981,0.000000
27,8,0.020000,0.110000
0.020000,827.207520,0.083363,0.030000,828.218323,0.053879,0.040000,823.478088,0.025559,0.050000,856.852478,0.019855,0.060000,853.722107,0.014708,0.070000,850.630493,0.009892,0.100000,798.917725,0.004718,0.110000,798.917725,0.000000
28,16,0.020000,0.170000
0.020000,716.499573,0.079126,0.030000,712.942078,0.062455,0.040000,711.893799,0.047206,0.050000,711.425964,0.042464,0.060000,710.026978,0.039777,0.070000,706.757507,0.031966,0.080000,702.911743,0.023252,0.090000,699.979492,0.016850,0.100000,697.519043,0.012516,0.110000,694.095215,0.009083,0.120000,692.169495,0.006256,0.130000,691.467957,0.004101,0.140000,687.769287,0.002733,0.150000,686.522522,0.002242,0.160000,694.257446,0.002320,0.170000,694.257446,0.000000
29,17,0.020000,0.230000
0.020000,509.119720,0.186447,0.030000,503.677277,0.115655,0.040000,509.949738,0.049544,0.060000,526.249878,0.064235,0.070000,517.379700,0.045065,0.080000,516.430298,0.031356,0.110000,526.807434,0.002445,0.140000,533.920532,0.009697,0.150000,528.843323,0.008003,0.160000,529.184448,0.005906,0.170000,532.525940,0.004163,0.180000,536.249695,0.003003,0.190000,539.460266,0.002494,0.200000,548.402893,0.002212,0.210000,576.639404,0.002108,0.220000,582.222046,0.001332,0.230000,582.222046,0.000000
30,21,0.020000,0.220000
0.020000,357.328156,0.095842,0.030000,354.827972,0.062075,0.040000,357.375214,0.031242,0.050000,334.426300,0.005639,0.060000,302.723633,0.006303,0.070000,314.073730,0.006682,0.080000,317.136230,0.007232,0.090000,311.543915,0.006048,0.100000,303.396545,0.004713,0.110000,301.012695,0.003315,0.120000,305.698822,0.002197,0.130000,308.897430,0.001558,0.140000,304.297821,0.001171,0.150000,301.314850,0.001181,0.160000,300.862427,0.001169,0.170000,300.902832,0.001063,0.180000,301.553802,0.000883,0.190000,304.542419,0.000639,0.200000,313.685150,0.000372,0.210000,351.893372,0.000327,0.220000,351.893372,0.000000
31,13,0.030000,0.150000
0.030000,597.472046,0.173730,0.040000,601.614319,0.160492,0.050000,605.042969,0.138301,0.060000,607.221191,0.113266,0.070000,609.576111,0.090548,0.080000,611.461243,0.067428,0.090000,610.407837,0.045361,0.100000,607.179016,0.032390,0.110000,604.389771,0.028063,0.120000,603.571716,0.024486,0.130000,603.368164,0.019513,0.140000,605.624512,0.015187,0.150000,605.624512,0.000000
32,7,0.260000,0.320000
0.260000,59.415726,0.002186,0.270000,53.381817,0.002039,0.280000,46.288212,0.001641,0.290000,44.052765,0.001016,0.300000,62.411999,0.000525,0.310000,71.000496,0.000366,0.320000,71.000496,0.000000
