par-text-partials-format
point-type,time,frequency,amplitude
partials-count,18
partials-data
0,14,0.000000,0.130000
0.000000,11215.763672,0.006978,0.010000,11215.212891,0.012314,0.020000,11216.149414,0.015628,0.030000,11218.146484,0.014995,0.040000,11220.056641,0.011606,0.050000,11220.218750,0.007799,0.060000,11219.189453,0.005064,0.070000,11219.476563,0.003283,0.080000,11222.330078,0.002042,0.090000,11224.302734,0.001276,0.100000,11224.297852,0.000850,0.110000,11220.756836,0.000587,0.120000,11217.315430,0.000411,0.130000,11217.315430,0.000000
1,35,0.000000,0.340000
0.000000,10004.641602,0.019279,0.010000,10005.354492,0.032245,0.020000,10006.811523,0.039771,0.030000,10008.868164,0.039443,0.040000,10010.203125,0.034463,0.050000,10009.734375,0.028642,0.060000,10008.546875,0.024240,0.070000,10008.412109,0.020620,0.080000,10008.621094,0.017156,0.090000,10008.174805,0.014155,0.100000,10007.847656,0.011781,0.110000,10008.034180,0.009760,0.120000,10008.210938,0.008097,0.130000,10008.272461,0.006899,0.140000,10008.125000,0.005975,0.150000,10007.761719,0.005120,0.160000,10007.571289,0.004352,0.170000,10007.817383,0.003748,0.180000,10008.138672,0.003281,0.190000,10008.122070,0.002879,0.200000,10008.153320,0.002521,0.210000,10008.465820,0.002219,0.220000,10008.629883,0.001958,0.230000,10008.465820,0.001713,0.240000,10008.213867,0.001487,0.250000,10008.083008,0.001294,0.260000,10008.208008,0.001123,0.270000,10008.379883,0.000960,0.280000,10007.975586,0.000801,0.290000,10007.071289,0.000658,0.300000,10006.858398,0.000538,0.310000,10007.284180,0.000451,0.320000,10007.117188,0.000399,0.330000,10006.751953,0.000358,0.340000,10006.751953,0.000000
2,25,0.000000,0.240000
0.000000,9097.618164,0.003735,0.010000,9098.896484,0.005593,0.020000,9100.518555,0.005985,0.030000,9101.622070,0.005105,0.040000,9101.852539,0.004096,0.050000,9101.696289,0.003698,0.060000,9101.776367,0.003733,0.070000,9101.260742,0.003745,0.080000,9100.400391,0.003566,0.090000,9100.090820,0.003306,0.100000,9099.833008,0.002978,0.110000,9099.210938,0.002513,0.120000,9099.402344,0.001992,0.130000,9100.140625,0.001627,0.140000,9100.504883,0.001454,0.150000,9100.432617,0.001305,0.160000,9101.063477,0.001092,0.170000,9102.579102,0.000865,0.180000,9103.638672,0.000681,0.190000,9102.629883,0.000534,0.200000,9100.356445,0.000436,0.210000,9099.824219,0.000388,0.220000,9101.107422,0.000366,0.230000,9102.017578,0.000342,0.240000,9102.017578,0.000000
3,26,0.000000,0.250000
0.000000,8730.412109,0.005280,0.010000,8730.379883,0.009110,0.020000,8731.473633,0.011599,0.030000,8732.986328,0.012015,0.040000,8733.436523,0.011040,0.050000,8732.089844,0.009558,0.060000,8730.635742,0.008102,0.070000,8731.178711,0.006636,0.080000,8732.491211,0.005424,0.090000,8732.519531,0.004599,0.100000,8731.611328,0.004047,0.110000,8731.944336,0.003496,0.120000,8733.970703,0.002915,0.130000,8734.873047,0.002446,0.140000,8733.568359,0.002097,0.150000,8732.316406,0.001796,0.160000,8733.330078,0.001483,0.170000,8734.222656,0.001264,0.180000,8733.739258,0.001183,0.190000,8732.910156,0.001169,0.200000,8732.685547,0.001092,0.210000,8732.784180,0.000908,0.220000,8733.083008,0.000683,0.230000,8733.428711,0.000501,0.240000,8733.545898,0.000383,0.250000,8733.545898,0.000000
4,39,0.000000,0.380000
0.000000,7431.149414,0.005186,0.010000,7429.239746,0.008493,0.020000,7428.361328,0.011126,0.030000,7428.352539,0.012473,0.040000,7429.224121,0.012384,0.050000,7430.231934,0.011315,0.060000,7430.752441,0.009994,0.070000,7430.513672,0.008757,0.080000,7429.365234,0.007469,0.090000,7428.470703,0.006134,0.100000,7429.058105,0.004960,0.110000,7430.704590,0.004111,0.120000,7431.910645,0.003592,0.130000,7432.297852,0.003381,0.140000,7432.085449,0.003376,0.150000,7431.160156,0.003380,0.160000,7430.246582,0.003306,0.170000,7429.841309,0.003179,0.180000,7429.952637,0.003007,0.190000,7430.045898,0.002751,0.200000,7430.093262,0.002409,0.210000,7430.463867,0.002037,0.220000,7430.790039,0.001711,0.230000,7430.726074,0.001460,0.240000,7430.736328,0.001256,0.250000,7431.043457,0.001068,0.260000,7430.978516,0.000886,0.270000,7429.413086,0.000696,0.280000,7423.734375,0.000521,0.290000,7419.776367,0.000431,0.300000,7421.767578,0.000385,0.310000,7428.155762,0.000400,0.320000,7432.500488,0.000430,0.330000,7435.341309,0.000436,0.340000,7436.187500,0.000427,0.350000,7434.783203,0.000402,0.360000,7433.243652,0.000375,0.370000,7433.092773,0.000341,0.380000,7433.092773,0.000000
5,56,0.000000,0.550000
