par-text-partials-format
point-type,time,frequency,amplitude
13,51,0.000000,0.500000
0.000000,5175.020996,0.053492,0.010000,5174.842773,0.081999,0.020000,5174.989258,0.095282,0.030000,5175.183105,0.093659,0.040000,5175.212402,0.085804,0.050000,5175.149414,0.077225,0.060000,5175.271973,0.069305,0.070000,5175.425781,0.062878,0.080000,5175.397949,0.057647,0.090000,5175.303223,0.052606,0.100000,5175.181152,0.047410,0.110000,5175.010254,0.042288,0.120000,5175.007813,0.037228,0.130000,5175.310547,0.032200,0.140000,5175.657715,0.027504,0.150000,5175.777832,0.023518,0.160000,5175.712402,0.020377,0.170000,5175.666016,0.017955,0.180000,5175.683594,0.016018,0.190000,5175.666016,0.014350,0.200000,5175.549805,0.012794,0.210000,5175.359863,0.011291,0.220000,5175.195313,0.009874,0.230000,5175.198730,0.008616,0.240000,5175.346680,0.007540,0.250000,5175.382813,0.006602,0.260000,5175.269531,0.005721,0.270000,5175.382813,0.004836,0.280000,5176.096680,0.003930,0.290000,5177.293945,0.003038,0.300000,5178.080566,0.002243,0.310000,5177.239258,0.001646,0.320000,5174.174316,0.001275,0.330000,5169.944824,0.001098,0.340000,5171.448730,0.001019,0.350000,5174.747559,0.001161,0.360000,5174.989746,0.001393,0.370000,5172.222168,0.001463,0.380000,5171.670410,0.001348,0.390000,5172.341309,0.001197,0.400000,5171.733398,0.001106,0.410000,5169.232422,0.001011,0.420000,5169.401367,0.000856,0.430000,5173.623535,0.000679,0.440000,5183.453613,0.000661,0.450000,5187.478027,0.000738,0.460000,5187.732910,0.000711,0.470000,5190.683105,0.000542,0.480000,5197.814453,0.000431,0.490000,5201.708496,0.000397,0.500000,5201.708496,0.000000
14,38,0.000000,0.370000
0.000000,4624.089844,0.012760,0.010000,4625.373535,0.020589,0.020000,4626.130859,0.024935,0.030000,4626.470215,0.025379,0.040000,4626.312500,0.024000,0.050000,4625.860352,0.022278,0.060000,4625.903320,0.020382,0.070000,4626.394531,0.018484,0.080000,4626.452148,0.016761,0.090000,4626.065430,0.015206,0.100000,4626.080078,0.013732,0.110000,4626.395508,0.012273,0.120000,4626.391113,0.010830,0.130000,4626.252930,0.009455,0.140000,4626.404785,0.008219,0.150000,4626.669922,0.007163,0.160000,4626.734375,0.006266,0.170000,4626.632324,0.005487,0.180000,4626.464355,0.004818,0.190000,4626.111816,0.004233,0.200000,4625.569336,0.003653,0.210000,4625.470215,0.003046,0.220000,4626.019043,0.002512,0.230000,4626.536133,0.002154,0.240000,4626.642578,0.001935,0.250000,4626.782227,0.001762,0.260000,4626.993164,0.001590,0.270000,4626.570313,0.001419,0.280000,4625.253906,0.001250,0.290000,4624.388672,0.001078,0.300000,4625.089844,0.000919,0.310000,4626.144043,0.000808,0.320000,4626.669922,0.000723,0.330000,4626.850098,0.000630,0.340000,4626.579102,0.000544,0.350000,4625.880859,0.000478,0.360000,4622.871094,0.000387,0.370000,4622.871094,0.000000
15,35,0.000000,0.340000
0.000000,4545.928711,0.009744,0.010000,4544.733398,0.014766,0.020000,4543.961914,0.016760,0.030000,4543.392578,0.016168,0.040000,4543.291016,0.014933,0.050000,4543.682617,0.014054,0.060000,4543.978516,0.013322,0.070000,4543.997070,0.012516,0.080000,4543.754395,0.011690,0.090000,4543.185059,0.011022,0.100000,4542.791504,0.010488,0.110000,4542.993652,0.009896,0.120000,4543.346680,0.009214,0.130000,4543.354492,0.008478,0.140000,4543.210938,0.007713,0.150000,4543.173340,0.006914,0.160000,4543.283203,0.006122,0.170000,4543.470703,0.005368,0.180000,4543.605957,0.004675,0.190000,4543.529297,0.004044,0.200000,4543.435547,0.003479,0.210000,4543.443359,0.002989,0.220000,4543.556152,0.002597,0.230000,4543.875488,0.002315,0.240000,4544.224121,0.002098,0.250000,4543.927246,0.001867,0.260000,4542.877930,0.001583,0.270000,4541.264648,0.001287,0.280000,4539.980469,0.001050,0.290000,4540.161621,0.000877,0.300000,4543.606934,0.000718,0.310000,4549.117676,0.000594,0.320000,4553.546875,0.000502,0.330000,4556.128418,0.000402,0.340000,4556.128418,0.000000
16,20,0.000000,0.190000
0.000000,4423.270996,0.006209,0.010000,4426.566406,0.006682,0.020000,4427.868652,0.004797,0.030000,4429.143555,0.002449,0.040000,4434.416992,0.001159,0.050000,4465.793457,0.001410,0.060000,4449.162109,0.001283,0.070000,4442.852051,0.001105,0.080000,4439.089355,0.000985,0.090000,4433.006348,0.000783,0.100000,4400.457031,0.000953,0.110000,4404.072754,0.001028,0.120000,4403.805176,0.000874,0.130000,4403.240234,0.000637,0.140000,4401.480469,0.000445,0.150000,4365.616699,0.000502,0.160000,4365.173340,0.000496,0.170000,4366.029785,0.000457,0.180000,4368.519531,0.000364,0.190000,4368.519531,0.000000
17,68,0.000000,0.670000
0.000000,3902.970459,0.150089,0.010000,3902.689209,0.235555,0.020000,3902.933105,0.276541,0.030000,3903.508057,0.267412,0.040000,3903.917236,0.234463,0.050000,3903.623779,0.201341,0.060000,3903.177734,0.176200,0.070000,3903.274902,0.157279,0.080000,3903.455322,0.140507,0.090000,3903.295410,0.125030,0.100000,3903.215332,0.112685,0.110000,3903.205322,0.103740,0.120000,3902.886963,0.096596,0.130000,3902.497314,0.090033,0.140000,3902.361816,0.083527,0.150000,3902.349365,0.076839,0.160000,3902.434814,0.069973,0.170000,3902.695313,0.063135,0.180000,3902.998535,0.056448,0.190000,3903.209229,0.049970,0.200000,3903.268555,0.043994,0.210000,3903.186035,0.038964,0.220000,3903.087158,0.035035,0.230000,3903.024414,0.031856,0.240000,3902.960449,0.028981,0.250000,3902.951660,0.026206,0.260000,3903.035889,0.023507,0.270000,3903.132813,0.020905,0.280000,3903.308105,0.018493,0.290000,3903.619385,0.016346,0.300000,3903.647949,0.014404,0.310000,3903.081055,0.012586,0.320000,3902.573975,0.010868,0.330000,3902.572754,0.009199,0.340000,3902.431885,0.007634,0.350000,3902.015625,0.006358,0.360000,3901.860352,0.005456,0.370000,3901.745850,0.004825,0.380000,3902.031982,0.004324,0.390000,3903.095459,0.003953,0.400000,3903.718262,0.003658,0.410000,3902.842773,0.003254,0.420000,3901.443359,0.002738,0.430000,3901.412354,0.002318,0.440000,3903.400391,0.002217,0.450000,3906.142334,0.002396,0.460000,3906.261719,0.002454,0.470000,3904.415283,0.002244,0.480000,3904.039551,0.001922,0.490000,3904.773682,0.001571,0.500000,3903.377197,0.001232,0.510000,3901.796631,0.001050,0.520000,3902.360352,0.001003,0.530000,3905.629395,0.000937,0.540000,3908.642090,0.000733,0.550000,3918.459473,0.000437,0.560000,3897.955078,0.000336,0.570000,3900.971436,0.000382,0.580000,3905.027832,0.000491,0.590000,3905.400879,0.000531,0.600000,3908.329346,0.000553,0.610000,3909.389160,0.000519,0.620000,3901.794189,0.000423,0.630000,3900.559326,0.000361,0.640000,3905.727539,0.000355,0.650000,3913.065430,0.000430,0.660000,3917.382813,0.000419,0.670000,3917.382813,0.000000
18,66,0.000000,0.650000
0.000000,3569.056885,0.009074,0.010000,3571.129639,0.012277,0.020000,3571.056152,0.011883,0.030000,3569.131348,0.009190,0.040000,3567.303711,0.006929,0.050000,3568.244629,0.005675,0.060000,3569.475098,0.005077,0.070000,3568.165039,0.004857,0.080000,3566.975342,0.004846,0.090000,3567.853760,0.004568,0.100000,3568.988770,0.004002,0.110000,3568.539795,0.003478,0.120000,3567.092773,0.003196,0.130000,3566.862793,0.002975,0.140000,3568.180664,0.002720,0.150000,3569.692383,0.002503,0.160000,3569.656738,0.002306,0.170000,3568.405762,0.002112,0.180000,3567.520508,0.001931,0.190000,3567.295410,0.001765,0.200000,3567.095703,0.001636,0.210000,3567.004639,0.001570,0.220000,3567.260254,0.001543,0.230000,3566.393555,0.001521,0.240000,3564.401855,0.001500,0.250000,3563.903809,0.001422,0.260000,3567.212646,0.001283,0.270000,3569.280029,0.001212,0.280000,3570.579346,0.001174,0.290000,3572.512695,0.001116,0.300000,3570.834961,0.000969,0.310000,3564.805176,0.000911,0.320000,3562.136475,0.001051,0.330000,3563.092773,0.001145,0.340000,3567.089355,0.001118,0.350000,3569.186768,0.001070,0.360000,3569.048340,0.001055,0.370000,3568.766113,0.001011,0.380000,3569.796143,0.000846,0.390000,3566.635254,0.000596,0.400000,3544.680664,0.000525,0.410000,3543.526367,0.000645,0.420000,3543.080322,0.000671,0.430000,3517.384766,0.000513,0.440000,3516.237793,0.000659,0.450000,3521.669189,0.000832,0.460000,3533.110596,0.000943,0.470000,3537.860840,0.000893,0.480000,3541.516113,0.000872,0.490000,3539.145020,0.000767,0.500000,3540.929932,0.000620,0.510000,3548.777344,0.000673,0.520000,3552.464844,0.000915,0.530000,3550.069580,0.000972,0.540000,3548.682861,0.000880,0.550000,3547.647217,0.000759,0.560000,3545.020752,0.000737,0.570000,3542.980469,0.000781,0.580000,3543.297119,0.000778,0.590000,3542.708496,0.000745,0.600000,3542.754639,0.000702,0.610000,3547.681152,0.000642,0.620000,3552.459961,0.000621,0.630000,3552.771240,0.000555,0.640000,3551.570068,0.000440,0.650000,3551.570068,0.000000
19,67,0.000000,0.660000
0.000000,2703.163574,0.360242,0.010000,2703.177734,0.577830,0.020000,2703.274170,0.695590,0.030000,2703.380615,0.696408,0.040000,2703.381104,0.639534,0.050000,2703.214355,0.574500,0.060000,2703.057129,0.513011,0.070000,2703.071045,0.455851,0.080000,2703.166016,0.404538,0.090000,2703.214600,0.360030,0.100000,2703.217773,0.321580,0.110000,2703.204834,0.287634,0.120000,2703.192871,0.257467,0.130000,2703.199707,0.231081,0.140000,2703.209961,0.207883,0.150000,2703.195557,0.186844,0.160000,2703.169678,0.167480,0.170000,2703.158936,0.149845,0.180000,2703.165283,0.133934,0.190000,2703.171387,0.119579,0.200000,2703.173828,0.106615,0.210000,2703.194336,0.094939,0.220000,2703.230469,0.084460,0.230000,2703.251709,0.075122,0.240000,2703.265381,0.066858,0.250000,2703.283691,0.059527,0.260000,2703.291016,0.052982,0.270000,2703.312256,0.047187,0.280000,2703.351074,0.042156,0.290000,2703.355957,0.037818,0.300000,2703.372803,0.034022,0.310000,2703.442139,0.030618,0.320000,2703.434326,0.027511,0.330000,2703.356445,0.024678,0.340000,2703.381592,0.022106,0.350000,2703.428467,0.019793,0.360000,2703.387695,0.017769,0.370000,2703.411865,0.015994,0.380000,2703.530518,0.014334,0.390000,2703.555176,0.012745,0.400000,2703.450195,0.011304,0.410000,2703.313965,0.010058,0.420000,2703.258545,0.008979,0.430000,2703.335938,0.008038,0.440000,2703.471191,0.007202,0.450000,2703.608398,0.006442,0.460000,2703.766113,0.005759,0.470000,2703.734863,0.005129,0.480000,2703.462402,0.004509,0.490000,2703.464355,0.003908,0.500000,2703.756592,0.003365,0.510000,2703.675781,0.002899,0.520000,2703.205322,0.002519,0.530000,2702.944824,0.002233,0.540000,2702.997803,0.002025,0.550000,2703.245361,0.001845,0.560000,2703.684814,0.001631,0.570000,2704.003906,0.001377,0.580000,2703.957275,0.001137,0.590000,2703.239746,0.000961,0.600000,2701.924072,0.000855,0.610000,2701.369629,0.000789,0.620000,2702.392578,0.000709,0.630000,2704.031738,0.000598,0.640000,2705.650879,0.000469,0.650000,2706.719482,0.000358,0.660000,2706.719482,0.000000
20,61,0.000000,0.600000
0.000000,1661.358154,0.161825,0.010000,1661.633057,0.261720,0.020000,1661.864868,0.323825,0.030000,1662.177124,0.340318,0.040000,1662.542725,0.331913,0.050000,1662.675293,0.314925,0.060000,1662.539185,0.294524,0.070000,1662.520874,0.274326,0.080000,1662.691895,0.255790,0.090000,1662.754028,0.237872,0.100000,1662.749756,0.219790,0.110000,1662.892090,0.201782,0.120000,1663.013794,0.184160,0.130000,1662.955444,0.167378,0.140000,1662.883789,0.152080,0.150000,1662.896118,0.138241,0.160000,1662.911499,0.125301,0.170000,1662.895386,0.113068,0.180000,1662.866089,0.101753,0.190000,1662.843018,0.091273,0.200000,1662.827026,0.081225,0.210000,1662.793335,0.071587,0.220000,1662.753784,0.062892,0.230000,1662.736328,0.055551,0.240000,1662.732910,0.049382,0.250000,1662.714844,0.043978,0.260000,1662.682861,0.039129,0.270000,1662.660767,0.034752,0.280000,1662.659180,0.030763,0.290000,1662.664429,0.027134,0.300000,1662.659546,0.023904,0.310000,1662.666016,0.021072,0.320000,1662.704346,0.018574,0.330000,1662.734253,0.016338,0.340000,1662.731812,0.014329,0.350000,1662.726807,0.012538,0.360000,1662.735474,0.010961,0.370000,1662.743530,0.009577,0.380000,1662.755005,0.008349,0.390000,1662.786621,0.007265,0.400000,1662.815674,0.006327,0.410000,1662.796387,0.005503,0.420000,1662.768188,0.004760,0.430000,1662.774414,0.004108,0.440000,1662.787964,0.003564,0.450000,1662.782471,0.003098,0.460000,1662.817017,0.002670,0.470000,1662.881714,0.002289,0.480000,1662.851563,0.001969,0.490000,1662.680664,0.001691,0.500000,1662.615723,0.001435,0.510000,1662.768188,0.001213,0.520000,1662.854858,0.001038,0.530000,1662.749146,0.000898,0.540000,1662.907959,0.000778,0.550000,1663.321411,0.000679,0.560000,1663.251709,0.000594,0.570000,1662.693237,0.000511,0.580000,1662.800049,0.000428,0.590000,1663.390015,0.000361,0.600000,1663.390015,0.000000
21,39,0.010000,0.390000
